Type	detailedcategory	MRM3	RBM15B	HNRNPA2B1	TYW3	TRMT44	THUMPD1	ADAD2	TRMT112	TRMT2A	TRMT5	RPUSD3	TRMT61A	DKC1	VIRMA	TRMT6	NSUN2	NFS1	METTL27	ALKBH3	MRM2	METTL16	RPUSD2	METTL5	BUD23	METTL4	THUMPD3	BCDIN3D	HSD17B10	TRMT61B	CMTR2	NSUN7	YRDC	ADARB1	FBLL1	SPOUT1	PUS7	YTHDF3	PUS1	NSUN6	ADARB2	RPUSD1	NAT10	FTSJ1	ALKBH1	MRM1	OSGEP	APOBEC1	METTL15	TRMT10B	ADAD1	ADAT2	CIAO1	ADAT1	CBLL1	HNRNPC	GTPBP3	DIMT1	FTSJ3	QTRT1	TRMT13	SERGEF	DUS2	TRMT12	TRDMT1	TRMT1	RRP8	TRMT9B	MPST	ELP5	TP53RK	RBM15	ADAR	NSUN4	NSUN3	ALKBH8	TFB1M	CMTR1	MTO1	TRMT1L	ADAT3	EMG1	TPRKB	METTL14	ZCCHC4	HENMT1	PCIF1	WDR6	YTHDC2	METTL3	TFB2M	LCMT2	ZC3H13	MOCS3	WTAP	ELP4	NSUN5	TRMT11	NOP2	FBL	YTHDF1	YTHDC1	ELP3	PUS3	TRMT10C	APOBEC3A	TGS1	TRMO	METTL8	FTO	NUBP1	ELP1	TRUB1	PUS7L	TRMU	JMJD6	METTL6	APOBEC3G	TARBP1	YTHDF2	TRIT1	TRUB2	WDR4	CDK5RAP1	RPUSD4	PUSL1	CDKAL1	EIF3A	THG1L	METTL9	MEPCE	TRMT2B	METTL17	ALKBH2	OSGEPL1	METTL2B	CTU1	RNMT	THUMPD2	TRMT10A	LAGE3	ALKBH5	METTL2A	PUS10	ISCU	METTL1	CTU2
Tumor	COAD	3.61952914368317	4.12193593899842	9.27942348372328	3.40682161850073	2.58277275424728	4.11571539006268	0.04404397111925	8.02928289763032	4.95425380073664	2.83511697994691	5.15808191011915	3.77568079674373	6.33063789810555	4.83876704176439	3.74479297642862	5.50781087340653	4.93664461550369	2.97084229968443	4.44729510893971	4.71923671862477	3.27662564685337	3.53496336901548	5.98323772127242	6.84173303640419	2.36625592318609	4.86323874361736	2.00753466394618	7.08734813074192	3.58571271254547	3.36540294098628	2.02183273217998	4.18913980778578	1.99493147370022	0.112369091855629	5.49475557997193	3.73507796803305	4.35236640732995	5.01773520090373	2.77632891742474	0.121230847374198	4.65080500434921	5.03523144619236	5.27558407654928	2.93845550905448	3.23204480400818	4.78374921207018	2.76894479921086	2.68055342513163	2.5074084885398	0.00144195847435361	2.87303131499443	5.46142064092321	4.22120230792054	3.65258749298561	8.76077984285861	3.91897654999869	4.18280791260124	4.62536914736852	6.12428165334186	2.64871511076021	4.58049526393133	3.52870643066383	2.97103152195325	1.55136123663491	4.81720392992682	4.23767428120215	0.766388766594061	6.93880759980165	4.76293902122565	3.81874294401648	2.20613492624608	5.83037995814619	3.55471263283271	2.64522776358324	1.83429201759764	4.01487328698933	4.13060860143054	3.62949943705023	2.91570034857661	2.54124015906555	4.98871906564493	5.36723274443696	3.49003084798998	2.42249541186511	3.80072642393358	4.90690936901012	5.92494350331945	2.8290574735542	4.38995743090947	4.17279362745906	2.31205822253111	3.89396349147408	2.36670378705349	5.75849910393005	3.43774068075817	5.06073641841133	3.66515702698217	5.22709158259416	8.42136430459186	5.02355036915512	4.99869578296199	4.0339731864334	3.32928767499689	4.57776434672427	0.496714988015726	3.68940097526735	3.22355882695855	3.18366780877161	3.90124012658306	4.66737214525125	3.70056664101757	3.51674552708206	2.18776384100175	4.39067166759636	4.66540285842384	3.20727369927757	2.40068027690899	4.5438653480672	5.28191659953401	3.98285938543624	4.8839086556273	3.9185093332991	4.98712203489301	4.3338746114336	3.88473156189044	2.84118110050224	6.2932638620442	4.23350789083095	5.89460667026215	5.00300684648921	3.47973882758688	5.05666241327062	4.45421342497093	2.18304368945098	3.90413306436251	1.68526276014781	3.28846946108373	3.11118826864908	2.18616379846596	5.42761519786236	4.96281918727226	3.81363362509995	2.09960724808133	6.35508251619411	5.20247308821732	3.98510771600297
Tumor	ESCA	3.12862205039003	4.24492140405046	9.13416981762305	3.86357969819962	2.87692421222418	4.03392607929521	0.556756381885099	7.24434652041914	4.40300817635086	2.9441096110929	4.78003998439487	3.24424874631921	5.96842714899408	4.78871253037194	3.82180933132451	5.58619765353781	4.73088222420449	2.2267828040404	4.3019177296337	4.47808206683437	3.73401449166882	2.83713788966451	5.72287788294279	6.20928119583949	3.05588532647975	4.7428623468923	1.74889461372682	6.15188368308259	3.82947750194869	3.75122571173149	1.78066478507997	3.86055315232226	2.64405472713077	0.202885150033924	5.00116644218466	4.2223377200078	5.02238769513897	4.49676051089753	2.56463552943217	0.334563781792921	4.31401810071036	4.92155652888762	5.42141305355663	3.23204480400818	2.34221452828764	4.26382446330784	0.202885150033924	2.79719532256999	2.56588114900421	0.00144195847435361	2.66925212182405	5.54337205384324	4.93267854069578	4.16198115966862	8.29106330357902	3.74155475139845	4.17600623172317	4.80428141122531	4.76476934323289	3.15393612772959	3.78615884066621	3.30171674846518	3.02698206181068	1.89760213443911	4.31078922942751	3.49645310927998	0.585929815239946	5.73798782414537	4.75947180158344	3.44309757060917	3.22436272700309	6.70697587801603	3.80434696524815	2.90321708786988	1.96938808731705	3.59286474696929	4.42330717924755	3.93934527235819	3.45299848427597	3.08420813631681	4.89067299738497	5.36284229586901	3.44041868674059	2.24825073709116	3.12614439147198	5.35298843597911	5.43201089052375	3.39383070840958	4.409106500007	3.85557214751157	2.76997114656507	5.00073024032551	2.13944996567732	5.95666848083696	3.60121450446715	4.88023753844533	3.59048058678396	5.38992397039951	7.35528777078489	5.09892288211575	5.29867701395789	3.75766015080199	3.11702617159761	4.2269296854767	1.97487862835876	3.91561454807987	3.13926085262208	3.88119569411352	4.8281061177112	4.5499922610584	4.11194639287992	3.75872541250029	2.47268742130009	4.50115860810279	4.38857859923811	3.00551991781358	3.31920619911041	4.630262877369	5.36830619733174	3.68548192034925	4.33672593895779	3.53181134445967	4.41382260427021	3.62596266555323	3.96633213297329	2.98932784184428	6.55403611787611	3.08253108832021	5.97959628781489	4.98053603845822	3.53491896465074	4.69601097871907	3.6265592900392	2.45049927715027	4.05365253163552	2.86612588034555	4.02069098151511	3.49709113996771	2.08269402434672	4.79786991753138	5.44383167006748	3.90166006522039	2.35076211881723	6.14527807129746	4.7506126504431	3.36960196964831
Tumor	GBM	3.9789674554316	4.03566633551759	9.23903968154966	3.43442796170264	2.66129159526988	3.73017689598332	0.647088556526997	7.89472491231871	5.34845214329894	2.91760899371168	4.83900841779744	3.56020730015335	5.16153249130891	4.91793080543484	3.62067765194142	4.87463495830827	4.9507222900331	1.42539922302414	4.76370955059152	5.11169086447732	3.85710339802533	3.44365093826033	5.7443172428516	6.69410089229924	3.3083227692713	5.35952492024108	2.57553227186647	7.18703476561589	4.16476714051178	3.23512801512032	1.39836886360176	4.23232455635526	2.25733783174395	2.40490814804492	5.4515507448251	3.11702617159761	4.41377908750501	3.72855861304753	2.48564544481007	0.93809363392903	4.32484757396242	4.52138131252219	5.17956743273173	3.23968724379448	2.17023332513423	5.28469351700471	0.00144195847435361	2.40215075400913	2.85121235629904	0.00144195847435361	1.68078705248243	5.76738248003802	4.59372125012965	4.02289589563693	9.01783583946024	3.6017660089799	4.62968709973645	4.62301867192934	5.7052253635304	2.95250965897908	5.69085305899912	3.44377824321775	3.20023121469778	1.77441592489734	4.68510293265468	4.36606460274055	1.84436186586619	5.12232535052735	5.88452962472647	3.54977412497781	1.83227941455608	6.04092969681884	3.70666014328045	2.57914986958651	2.17665342287344	3.40410514149994	4.78977277755835	3.63878678289204	2.83610605095943	1.80155441281787	4.82762222724882	5.42312223923269	3.51487484915466	2.74325835712926	1.74675073397565	5.2568343092068	6.59094409451163	2.85815160012142	4.91536816366292	3.33928721986733	3.15557885966115	3.41225697022045	2.18460374395847	6.67464192983124	4.18032072228385	4.57321441610387	3.48297203364496	4.62038064931819	7.46051479231944	5.25663967691527	5.02989943529156	4.67472205998659	3.39107143579346	4.44033060706714	0.444674827411663	3.16770302101381	3.89685517349909	3.25941933054512	5.64992282439147	4.90014285659054	4.18280823068909	2.94598114533493	1.89760213443911	4.68514914867924	4.56246102451833	4.33064337634911	3.76354137486353	3.7203781946492	5.43264577993292	3.86996019846955	5.0533649544306	2.97007380032699	4.7756068035453	3.92135802866571	3.93037303408351	3.25109284197183	4.84952923004595	3.03568857145479	6.94307293838202	5.5160267631183	3.13274123121464	5.17951911836435	5.25026119652181	3.32784694038435	4.3806739743401	1.83833694142002	3.90935949119935	3.06195787843622	2.20038449460911	5.779162943183	5.71380404679802	4.25330442783206	2.37460562759759	6.94589945541817	5.03411666799436	4.42931421017453
Tumor	HNSC	3.55530729562159	3.85855131702881	9.04463451874039	3.41565519362342	2.7238010232616	3.67874954923202	0.651696755823445	8.29629655125251	4.88468156076128	3.10535353197647	4.56047473187705	3.49581562732302	5.76527185606202	5.08518772515698	4.01083966690839	5.58918396536301	4.46867549295226	1.12829442613309	4.63410157132463	4.68740729297314	3.57663991945695	3.30391832950721	5.6143057631111	6.2954358495944	2.67152765958881	4.51133854747213	1.75529636982059	6.79767654581381	3.42168327325014	3.09100112893181	0.527085465911245	4.08586291227935	2.56218375670942	0.0854273554204139	5.371965417072	3.52432248168584	4.42831294428976	4.56291681147104	2.30040871207529	0.190302861298438	4.47970607108122	4.62354667810503	5.5558495032837	3.04458672760707	2.35924788919093	4.23847930813892	0.00144195847435361	2.2283524000051	2.00032813689653	0.00144195847435361	1.95645095524207	5.19619830586143	4.19972806810162	3.49262585824566	8.77594494155252	3.54049253650705	3.85105776026655	4.75894206734117	4.90811731899463	2.30918242419874	4.28914673491171	3.87834633129907	3.25033207250753	1.28153595893221	4.48324019760365	3.87783373065479	0.252166269898842	5.49749354199226	4.88830478723118	3.34352344328891	2.30188315165372	6.20045250002545	3.77725667271949	2.2035207741796	1.77441592489734	3.24348788121149	4.21807902026766	3.65663813638765	2.95808395671161	1.89372651049732	4.90932577415709	5.17096236068384	3.46286104450325	2.12300984939921	3.01720406021248	4.75412704948759	5.12519088769151	2.73896311754721	4.25140934906102	3.72254994138248	2.57673556067676	3.49645310927998	2.03595039285361	6.11087708459126	3.37863747827726	4.75143090489995	2.94880868834969	5.08067492404118	8.04073905088264	4.78929082745401	4.96141569054079	3.87834633129907	3.14173985198205	4.46208783879281	4.3858152602584	3.69669013281949	3.39039268402388	3.94588995643783	4.30456998693789	4.56200694590618	3.98463929025378	3.23436838126453	1.75958682004282	4.22077604378356	4.6896180877552	3.12450445031415	3.65203524142925	3.68382084575572	5.44148685172545	3.9869815009767	4.78664042554884	3.71876091142521	4.5485066705577	3.65944649340896	3.97962795562719	2.77735388662925	6.29948370595802	3.52181138039233	5.93207446708621	4.96630393588771	2.77312695287936	4.8627558544447	4.29208832340807	2.09792055613607	3.44173518286973	1.49363941325366	3.7044441057537	2.90321708786988	1.83026461649699	5.29887204014793	5.51651583329843	3.6491360382684	1.94896010654323	5.96508121686928	5.06248260867258	3.64968821361216
Tumor	KICH	3.38895161780457	3.50974164395015	7.96946777095731	3.12534558215758	2.47010549849815	4.16385386827161	0.0717606770123363	7.51525769488651	4.31800752895641	2.30325380032485	3.89919029007893	3.27442920794339	3.96727017166434	4.13838909143164	2.86315091031438	4.73824299257705	5.41736096171811	2.74543061635635	4.34418852679959	4.19381908662204	3.33996629607586	3.55833272378378	4.61534403391377	6.17495717606048	2.43988636589801	4.77879643883185	1.98199280959413	5.58874332153874	2.92520780089987	3.00811740133518	3.31387812760517	3.06355883413827	1.62566671957967	0.092194149667415	4.37434581545823	1.49873894649721	4.40600953544148	3.37240319932721	1.92826847658925	0.0579713400071932	3.71765215943105	4.01041834262767	3.84957094045718	2.84316036329732	2.49844354835709	3.86255574772571	0.00144195847435361	2.5729487098292	2.19863163319197	0.00144195847435361	0.600204864260979	4.77507694248298	4.2675259683944	3.30890978546916	7.42009961049484	3.20487286743412	2.70503684703516	3.15554329786552	4.79574980586166	1.78281460572271	5.39646454281678	3.19942929636414	2.46748356824684	0.795722387677975	3.93458180984823	4.11401937019687	2.8044733198773	4.37301212498694	4.7874210091423	2.72817320477234	1.25155989514568	4.73881962447951	2.59954328147972	2.04644754413814	1.55379401231659	2.24975633825936	3.32928775448606	2.8370684311431	2.69732581941697	1.84034079433318	4.10690652175585	3.76405095181443	3.53985668202307	2.31337058948326	0.876521115156463	4.42898043984621	5.75584894721363	2.5337943241498	4.00099329157145	2.96641186313814	2.41847076858897	2.94876678977588	1.61633896990617	4.45392685408225	2.64970688785615	4.37372669155348	2.5074084885398	3.28555216318005	6.21219236016179	4.26984639356705	4.33131012966316	4.78963329310008	2.22988980212134	3.93121847470782	0.264241605957563	2.5658046975496	3.47127601264601	1.57314534415696	3.58443192873856	5.14593335743282	3.57059463054664	3.36303630299389	1.599595712083	4.1542877293466	3.57664283311373	3.25181718361469	1.69381831667427	2.61253533329667	4.32271061545292	2.1262920174206	4.55931541540894	1.96838747571471	4.34067084349853	2.96266904834884	2.42786654429485	1.75951273723134	4.98988135303706	2.17346230395711	5.7340677008053	5.45726912515599	3.45618852284623	5.03082062085167	3.03217386135431	1.85837138547148	3.21147704331069	1.39254936977778	3.39306783019923	1.47820805355592	1.850409256311	4.42159204602092	4.97206397149125	2.80752449748748	1.12829442613309	8.68211692368523	4.43231848058779	3.5034295447771
Tumor	KIRC	3.65088467611696	3.24196747472519	8.45471784989933	3.60300205308956	2.49592156772247	4.40334038443858	0.0717606770123363	8.01618345462344	4.71654311619691	2.48309942106759	3.97274485316084	2.63712455249978	4.33853196462236	4.95052814763976	2.97103135188926	4.73501750696032	4.809970632738	3.23436828614624	4.33130855833556	4.44166567483309	3.60061620444124	2.70947193616477	5.47021699802306	5.85975979354094	2.7357753913869	4.23805307841632	1.75747281883042	6.10540750335973	3.41565512739711	3.20123660481951	1.40651168409153	3.34785128329856	3.16690317515484	0.0989609439144161	4.24345158246696	2.8581911788058	4.52678404947281	3.52993869245606	2.4675161831675	0.284124241029734	3.51231979808162	4.24042070444452	4.37096527586423	2.95621062960848	2.33081491658855	4.40810449113373	0.00144195847435361	2.77001140964379	2.51371588910103	0.00144195847435361	1.44942568559482	5.38162714870999	4.17402154868967	3.57540307033593	8.56700908820095	3.19546416200783	3.62890195710514	4.22659684714142	5.25663941948118	2.59002419463986	5.2468045113578	3.01808054196842	2.71387814173319	1.94148282813111	4.05322962990247	3.82794356565705	1.74889191838596	5.2608271059285	5.04003068942198	2.84217062189332	1.91876509503679	5.90262003764248	3.63469372651238	2.41977029873648	1.99672936179197	3.19234664032556	4.1562694663958	3.80638949435243	3.54977290993144	1.18968302745853	4.40124442451424	5.17480285918212	3.83603265662937	2.50102439070182	1.89178965512883	4.67078258875692	5.46796892186891	3.28703294996214	4.0747604654542	3.23740739210268	2.69846705542602	3.58869228815711	1.75317967788829	5.84423334104433	3.74854029719403	3.70167437687126	3.13601973900136	3.92420672403231	7.42124166610052	4.29208832340807	5.24875187432693	4.36535097287232	3.1078726269439	3.65088467611696	0.848809679166439	2.84819650099047	3.39654556202948	2.54372521770281	5.85995634974868	5.1010587190902	3.56331503579003	3.35624049522766	1.82415944472687	3.91944322277552	4.47316354356087	2.89550976975682	4.48548520765423	3.57668568024749	5.09387486239601	3.62890195710514	4.32779258351641	2.38983848140114	4.09348715555611	3.80536814621484	2.5707032471075	2.95812734292822	5.66305713816711	3.68940093958138	6.92045934815825	5.06136692335733	3.00380265832411	4.88902946307904	4.16835459055927	2.87208146457458	3.27070809928512	1.16414092359429	3.61245715697388	2.91093037564884	1.91112299567827	3.98014297449184	6.08067520112112	3.15722090793042	2.17027118504078	6.90241053884389	4.73665370700505	3.1161854142136
Tumor	KIRP	4.07993465948829	3.79191014088087	8.59723002485358	3.27958546908196	2.31641073747187	4.32703243174538	0.0854273554204139	8.09687916687061	4.81199582111561	2.08437466318853	4.93175964635695	3.22355882695855	4.26913349201027	4.46409261864514	2.94315218864535	4.63755676302889	5.39373095896421	4.99777550466486	4.18431986008193	4.65022877457726	4.09602913310247	3.22052320149856	5.21847847097403	6.58243353665653	2.26636087416418	4.65944768585141	1.85239664323737	6.79247381979057	3.5198943188336	3.12450445031415	1.97124968372131	3.26470376033345	2.08101338550492	0.45523098168662	4.57541700244627	2.19881965403319	3.82794356565705	4.08586289672134	2.71167473590324	0.202885150033924	4.1194848688993	4.12353782731004	4.29360669447166	2.79308459334215	3.16041781680836	4.37096527586423	0.00144195847435361	2.63485891392142	2.38159025508149	0.00144195847435361	1.73592106135851	5.30272172494008	4.83196398560848	2.98386489489562	8.412939019576	3.66460409071022	3.30319917297173	4.82636802051093	5.42028989257498	2.22060984351049	5.06573235828064	3.49964331746477	2.71167473590324	1.42815705782521	4.49637821598257	3.82385383764937	1.98946599587689	5.93615659326846	5.20320238962231	2.62086072017798	1.52656975917611	5.21497527899562	3.81465517323458	2.21134968599122	1.56609142089395	3.59346078714119	3.94682506777896	3.55718301631043	3.03053519133887	1.54649029599856	4.62469751507866	4.97366138049295	3.07574221495095	2.45965662135598	1.07794825321167	5.00000357431286	6.52653468253646	2.66242818995424	4.23350784617297	3.2825459885833	2.71828676863368	3.15233846860552	1.83630681565673	5.31978097248602	3.30607531459759	4.88564772165239	3.45431607696795	4.33206882804292	6.96935918044745	4.50784866069751	4.97085376505308	4.06704838710882	2.6019590025002	3.78671517492216	0.379612773799794	2.45703887692643	3.09947778665769	2.18616379846596	4.93833736057507	5.36669604953115	3.38695548485497	3.27214239914484	1.43350425710672	3.82589859170899	4.64216423043932	3.18282106835354	3.08085551346338	3.79506493805019	4.75976068234574	3.47523287512091	4.73010934152232	2.62781462949995	4.54046662961173	3.39383070840958	3.33072856858777	2.76574551057699	5.44666510786837	2.99111835909333	7.2028262079104	5.23229890142606	2.82394573992074	5.23541386552796	3.86702576067718	2.70947193616477	3.49581513342588	1.34541647224912	3.55352326165325	2.59953707625002	1.21472918266717	4.18913980778578	5.70826143232874	3.50602581287672	1.86434612770559	7.70592630596521	4.88709700546157	3.59346078714119
Tumor	LAML	3.40885960943967	4.07043385638859	9.1375637730921	4.31696240746741	3.58630857403672	5.07388225705091	0.0299821846362608	6.41807049910599	5.61151399884201	2.22375257489554	5.24875187432693	2.52378705734389	6.01636185479716	4.46141959844767	3.54611490716262	5.57567197135119	4.06272324325678	0.177594444932951	4.44300127979191	4.22811142713352	3.92897133463989	2.20508090286672	5.16556670103449	5.08116014323817	3.18602506783948	4.74368056352987	1.66948738593005	5.14690512298493	3.81874291640418	4.01088654715141	0.215363452397449	3.91085305663312	3.39111639182819	0.0854273554204139	4.97685647170693	3.62072341890852	5.46699152270269	4.80013550090194	4.24875647267369	0.678959457542864	4.25406244613745	5.31939098873353	4.79762890499717	3.12946342920063	2.47276114991763	5.89632725418643	0.00144195847435361	3.05848087334225	3.79404420970947	0.00144195847435361	4.50278202856341	5.73474972068296	5.17441393428195	4.79599006470584	8.6085009606122	4.1260830625221	4.74637614868828	4.87782247114163	4.63582912141587	4.51482856850669	3.69161504887147	4.00460305557707	3.13770373382585	3.17330327315652	5.33811325027462	3.84505555544615	1.21472918266717	4.83042019207339	4.95236674042074	3.28550720409177	4.06441559270781	6.85640465901021	4.56813657696708	3.85305877109029	2.52634848923405	4.00910447726058	4.81103143260047	4.91512644261948	4.13428622951275	2.04996104168859	4.37096527586423	5.20320238962231	4.43098298667121	3.38415211038798	4.46409261864514	5.04226083533913	6.86701265544738	4.17402154868967	6.04048650620019	3.85212799463579	2.55118570709304	5.27767852009739	1.47042958367123	6.15607392040176	3.67704408749251	4.42030414255808	3.33640362976821	5.86614811011668	7.57210131137504	4.66511468053546	6.13753925125988	4.69490534547982	3.13442460817496	4.12853428761286	3.00555346763813	3.96722135605269	3.8431017854015	4.14824750745232	4.67135903724314	4.51415919519019	4.32779258351641	3.13274110483375	3.21739909454268	4.82887645871452	4.26164427990257	3.5174299002277	4.69269421510621	6.38872137203839	5.77872111974861	3.83900881481546	4.00910447726058	3.78142894200863	4.92131477793637	4.60944543646064	2.89550976975682	3.63009691699532	6.76492701725769	3.43578921409541	6.61004516998397	4.92083128156391	4.23578036196347	5.9486500726232	3.3703245700436	3.42508372207543	4.29284749820102	2.04298813433398	4.20483471851006	4.1465490811453	2.22060984351049	4.25557863699523	5.34767178426851	3.43442789624511	3.18602506783948	5.80709984668447	4.24193609904337	3.05848087334225
Tumor	LGG	3.83296397760872	3.98829324283359	9.2368930556791	3.22052320149856	2.53627270579699	4.24724067905647	0.808185597524922	7.5673265770254	5.48703125256518	3.38279584591359	4.75494555140585	3.66349875624102	4.8559969811974	4.88516463837411	3.34072913348778	4.90497567749517	5.0747555441951	1.12498491562881	4.57235136360218	4.54783659058312	4.27728872315195	3.54117798088566	5.64306254699769	6.31473858320957	2.761481784828	5.00765735360785	2.52882820409465	6.70836248376517	3.93364359516643	2.99111835909333	0.252166269898842	3.61714085595723	2.54124015906555	4.02158201796666	5.26978789937817	2.42522052499374	4.28478236636194	3.54611490716262	3.66119620918613	3.2541360138046	4.22508235686997	4.59161212467637	4.91367618299649	3.0654348835302	2.55359133657536	5.30272172494008	0.00144195847435361	2.508685888062	3.24500847687726	0.00144195847435361	1.57577718326656	5.81171603742519	4.35973778373665	3.91085305663312	8.93674706090562	3.61126348923999	4.74156274073136	4.90497567749517	5.81918108222009	2.7951385743851	5.74956761169006	3.6961364067775	3.02342893228248	1.81598800653376	4.97550095009062	3.87093830572272	1.43350425710672	5.58467966737672	5.53114089035387	3.04458657995632	1.82007143980655	6.19650696384321	3.35064709863975	2.56338824404014	2.40628715211268	3.06024095103578	4.91125919481652	3.6703161393656	3.12450445031415	1.25760108699143	4.32275696964528	5.31939098873353	3.81056831597435	2.45703887692643	1.83227721953855	5.37889437485775	7.09469381641763	3.12778067157943	5.12727915496712	2.82394573992074	3.06367394370246	4.22735412592794	2.03950572161596	5.79079800910977	4.25254634340206	3.96263514233536	3.76669117721559	4.48227345805222	7.00080894537869	5.21263994839217	5.52986901554516	4.77613672363333	3.48552040601616	4.22347330936321	0.112369091855629	2.93749900164541	4.02956010040186	2.6647020513989	6.15222868256552	4.66165674440259	4.33710614305072	3.46868176297751	2.00032813689653	4.57417155223407	4.14739827935149	4.10441021170049	1.91112299567827	4.4148708583874	4.98508731971079	3.6065814894302	5.05050361391756	2.74002587695299	4.85850728070672	4.06874105882072	3.25718003159371	3.02342893228248	5.91147005345696	2.70066681331289	6.55829029170004	5.60348218463626	2.61374598472769	5.15137549095218	5.28693440665352	3.46613490496363	4.0943344504654	1.43350425710672	4.22044478947294	3.00914357130495	2.27230517929205	5.52801016622091	5.65599958249133	3.85706161826633	2.09454957468402	6.93781574550459	4.17241577776953	4.33130855833556
Tumor	LIHC	3.39247348293255	2.98928264821511	8.16294246334516	2.6895051395286	2.16381931726312	2.84819650099047	0.0717606770123363	7.76206136895734	5.09678710699226	1.84437914807725	4.68875297306247	2.98019647504779	4.03744715124743	5.04526685487859	2.6828326076346	4.68154450856289	4.84952885302901	2.09454957468402	3.68718711577905	3.95430763782182	2.61140380465119	2.92429223463677	5.17353886417547	5.8440368225735	1.69198730096539	4.28772348568651	1.5165337720458	7.14731304472204	3.05329035157773	2.00392990594252	0.0579713400071932	3.09947778665769	1.59504670741138	0.323089961785028	4.78818242870005	2.04647324249977	3.85706161826633	4.02862135276445	3.35209033061185	0.0370297027812279	3.27958546908196	3.63938379374105	3.90702600214196	2.24217484477477	2.46489527596627	4.0764537093912	0.00144195847435361	2.11473451004493	1.61868993099107	0.00144195847435361	1.15767354019685	4.8991763461976	3.47132005093165	2.44649683154418	7.91538833716798	3.02878010454367	2.82798291623901	4.07137435381316	5.03431037486327	1.70090705846983	4.43231811302518	2.72923396959857	2.42790669854466	0.527085465911245	3.99194781784878	3.90021377389137	0.202885150033924	7.78356260277911	4.67193549513787	2.35079960189017	1.47561173938283	5.37782081998928	2.78684009996005	1.66948738593005	1.11171627926024	3.04634433565104	3.75390957519071	3.45958789685882	2.75083201365153	1.11833757049833	4.17477724187172	4.59400852309344	2.84019157911116	1.79535491706766	0.749308906679242	4.01529545045062	5.10814654868085	2.23295576457032	3.73345938990535	4.08247514551488	1.72293033552852	2.53875598802634	1.44942568559482	4.4409978947159	2.67152765958881	4.19698603235591	2.761481784828	3.7730853524902	6.96370475685078	3.99644660862486	3.80852522028515	3.51231979808162	3.59823071021115	3.69161504887147	0.177594444932951	2.10129394002658	2.761481784828	1.6280783476678	3.32064565694458	4.3377715173276	3.28111049818952	2.39534348772857	0.934316833422948	3.66119620918613	4.21571344877496	2.65325536917935	1.74026251143784	3.91654830476849	4.29797248929346	2.62086072017798	4.38752915876807	2.5213091633436	4.33634573486485	3.16690317515484	3.22668453561427	2.26335154198192	4.99457890330626	2.76787818877793	3.49453929147257	4.63237409838818	2.04647324249977	4.56813657696708	4.72308506629476	2.21134968599122	3.13105785425433	1.29927067328998	2.94315218864535	2.01467787316706	1.71415892072695	5.23229890142606	4.93456472405106	3.07909203219343	1.94896010654323	6.13320184375663	4.19065214088817	3.22820302937505
Tumor	LUAD	3.33216962101582	3.92803700999273	8.85661556236521	3.32208559454448	2.78889257988408	4.24117839063535	0.112369091855629	8.13623684119975	5.0866920845838	2.81167385460034	4.63698087286407	3.1161854142136	5.21993820362719	5.05360715778242	3.58630857403672	5.5020896703349	4.48357454890342	2.79719304776754	4.27652999101563	4.62594484269742	3.57302135756051	2.92429223463677	5.3989051178607	6.62063603378593	2.67380420073992	4.69990492424617	2.03247344313197	6.36629440128143	3.48169587917681	3.28846911434336	2.27825588456455	3.88958012036798	2.57311552078137	0.0854273554204139	4.81922949246136	3.14745812235072	4.42631051777607	4.14249221396302	2.47276114991763	0.215363452397449	4.03134383066367	4.42631051777607	5.19464197031908	2.99111835909333	2.6895051395286	4.86449400838078	0.0717606770123363	2.5213091633436	2.33658661803121	0.00144195847435361	2.02183273217998	5.42995947755503	4.5472622473821	3.36472528162741	8.66964719022355	3.48816173109899	3.75502066027106	4.73886750451177	4.67414533749564	2.65788248415339	4.60887002068567	3.29439501402803	2.99479078879293	1.70090705846983	4.09179265864129	4.02336510345131	0.585929815239946	5.69933602564147	4.74849424521371	3.19546416200783	2.0182915061938	6.4505900654856	3.70943050795372	2.53130881261793	1.89178965512883	3.29879633385077	4.31477789138537	3.45822431018205	3.35344350295505	1.59023397104997	4.77247558273823	4.93785367061916	3.60144561373797	2.59235953856305	2.68502800390941	4.78297821882742	6.01419586767297	2.69846705542602	4.62354617617388	4.07137435381316	2.35079960189017	3.49071242501875	1.85239664323737	5.67668410503525	2.93941201646355	4.68932971309204	3.03229057592326	4.61884527915312	7.36547537480788	4.87193036714039	5.03741282994012	4.02693170750187	3.28703294996214	3.96450694580945	1.08475187321915	3.28407137639795	3.23124058958171	2.71387814173319	4.3611647598993	4.9231521145704	3.6065814894302	3.3119194619882	1.82415944472687	4.0357568329676	4.57541700244627	3.27815031660166	3.85008044372579	4.33919737310348	5.52546656365958	3.83705565891662	4.40610347145078	2.94315218864535	4.81103143260047	3.74965105073292	3.94588993540839	2.98203051601197	5.79649344873354	3.22052320149856	6.02374628485344	4.74425817249454	3.31335842845664	5.04177601182502	3.93934518788465	2.65098490176177	3.75390957519071	1.17697868540193	3.554712587231	3.08420692369783	2.2391000569961	5.50433896013757	5.46210475682515	3.81874291640418	2.44649683154418	6.53642658164312	5.1280562722178	3.64968821361216
